almaMmsId	rpbId	hbzId	zdbId
990104073970206441	RPB107t100750	HT012254844	725046-0
990106027680206441	RPB107t100751	HT012450215	1113517-7
990108720760206441	RPB107t100752	HT012719523	1481849-8
990166991610206441	RPB107t100753	HT015569622	2431158-3
990160871860206441	RPB107t100754	HT015354857	2396342-6
990108587640206441	RPB107t100755	HT012706211	1464405-8
990104078110206441	RPB107t100756	HT012255258	725566-4
990167333410206441	RPB107t100757	HT015604127	2437253-5
990104052810206441	RPB107t100758	HT012252728	716056-2
990104076350206441	RPB107t100761	HT012255082	725340-0
990178335260206441	RPB107t100785	HT016216816	2534978-8
990177910520206441	RPB107t100798	HT016176160	
990178670440206441	RPB107t100800	HT016249543	
990108865690206441	RPB107t100870	HT012734016	1498984-0
990171637690206441	RPB107t100871	HT015720749	2460523-2
990144768710206441	RPB107t100892	HT014683279	2226992-7
990125018400206441	RPB107t100893	HT013954308	2137617-7
990106829970206441	RPB107t100894	HT012530444	1218127-4
990106697350206441	RPB107t100895	HT012517182	1200159-4
990105635440206441	RPB107t100896	HT012410991	1057001-9
990104077850206441	RPB107t100897	HT012255232	725538-X
990106187500206441	RPB107t100898	HT012466197	1134300-X
990104084930206441	RPB107t100899	HT012255940	726364-8
990104085580206441	RPB107t100900	HT012256005	726451-3
990104084800206441	RPB107t100901	HT012255927	726351-X
990177490540206441	RPB107t100902	HT016138200	2524392-5
990177257650206441	RPB107t100903	HT016119846	2522241-7
990175675410206441	RPB107t100904	HT015988657	2502379-2
990177259060206441	RPB107t100905	HT016119987	2522406-2
990174718180206441	RPB107t100979	HT015941989	2495799-9
990174718150206441	RPB107t100980	HT015941986	2495796-3
990178239510206441	RPB107t101031	HT016207143	2533467-0
990178852570206441	RPB107t101070	HT016267781	2541453-7
990178135520206441	RPB107t101071	HT016197031	2532130-4
990178233940206441	RPB107t101072	HT016206586	2532831-1
990104080420206441	RPB107t101073	HT012255489	725840-9
990178330740206441	RPB107t101074	HT016216364	2534475-4
990178524270206441	RPB107t101075	HT016234900	2537292-0
990177778220206441	RPB107t101076	HT016166949	2528628-6
990176613300206441	RPB107t101119	HT016055693	
990180424000206441	RPB107t101200	HT016348829	2551454-4
990153879630206441	RPB107t101234	HT014799822	2243721-6
990153881050206441	RPB107t101235	HT014799964	2243866-X
990175608360206441	RPB107t101236	HT015981885	2500822-5
990153879740206441	RPB107t101237	HT014799833	2243732-0
990139238200206441	RPB107t101238	HT014479753	2200395-2
990174715720206441	RPB107t101239	HT015941743	2495503-6
990159204800206441	RPB107t101266	HT015212665	2375797-8
990177533890206441	RPB107t101299	HT016142572	
990173960190206441	RPB107t101379	HT015879623	2486429-8
990113590060206441	RPB107t101381	HT013032120	2036740-5
990176746360206441	RPB107t101382	HT016069190	2515051-0
990126245050206441	RPB107t101383	HT014012150	2144343-9
990171538710206441	RPB107t101384	HT015711051	2458617-1
990171923300206441	RPB107t101385	HT015749678	2465833-9
990173957440206441	RPB107t101386	HT015879348	2486113-3
990184475070206441	RPB107t101460	HT016741853	
990175618620206441	RPB107t101461	HT015982911	2501842-5
990160507960206441	RPB107t101471	HT015343906	
990180475820206441	RPB107t101575	HT016354051	
990182867220206441	RPB107t101594	HT016585624	
990056564010206441	RPB107t101674	HT009053811	236166-8
990114857870206441	RPB107t101728	HT013159785	2058753-3
990159465310206441	RPB107t101746	HT015239031	2380343-5
990113135130206441	RPB107t101800	HT012986449	2010343-8
990115199440206441	RPB107t101806	HT013194228	2061567-X
990171723150206441	RPB107t101807	HT015729450	2461657-6
990178036700206441	RPB107t101865	HT016187852	2530778-2
990179056870206441	RPB107t101887	HT016288380	2544246-6
990178423510206441	RPB107t101918	HT016225723	2535649-5
990105176920206441	RPB107t101919	HT012365139	995566-5
990104077260206441	RPB107t101924	HT012255173	725457-X
990179422890206441	RPB107t102306	HT016306401	2546614-8
990171638980206441	RPB107t102319	HT015720878	2460657-1
990178032870206441	RPB107t102335	HT016187469	2530338-7
990178858110206441	RPB107t102339	HT016268335	2542057-4
990166904770206441	RPB107t102340	HT015560841	2429865-7
990178654760206441	RPB107t102341	HT016247958	2538731-5
990176748860206441	RPB107t102342	HT016069440	2515401-1
990175588970206441	RPB107t102343	HT015979934	2499750-X
990176684880206441	RPB107t102344	HT016062944	2514683-X
990176749270206441	RPB107t102345	HT016069481	2515453-9
990159898770206441	RPB107t102347	HT015282732	2386250-6
990171999110206441	RPB107t102348	HT015757371	2466591-5
990179420090206441	RPB107t102399	HT016306121	2546294-5
990106106430206441	RPB107t102400	HT012458090	1123559-7
990180948700206441	RPB107t102401	HT016401140	2557538-7
990179473540206441	RPB107t102402	HT016311506	2547498-4
990177778470206441	RPB107t102403	HT016166974	2528655-9
990050106830206441	RPB107t102410	HT007354875	
990141046550206441	RPB107t102416	TT001200423	
990124378140206441	RPB107t102428	HT013889532	2130659-X
990177901970206441	RPB107t102429	HT016175301	2529388-6
990181099720206441	RPB107t102483	HT016416268	
990107381220206441	RPB107t102513	HT012585569	1305052-7
990133038310206441	RPB107t102514	HT014173085	2160170-7
990107379210206441	RPB107t102515	HT012585368	1304815-6
990107256680206441	RPB107t102518	HT012573115	1284747-1
990101970300206441	RPB107t102519	HT012044477	33443-1
990107437220206441	RPB107t102520	HT012591169	1312205-8
990107291880206441	RPB107t102521	HT012576635	1289738-3
990107291610206441	RPB107t102522	HT012576608	1289698-6
990107364950206441	RPB107t102523	HT012583942	1302973-3
990107335020206441	RPB107t102538	HT012580949	1295431-7
990107319620206441	RPB107t102539	HT012579409	1293436-7
990107251190206441	RPB107t102540	HT012572566	1283871-8
990107251210206441	RPB107t102541	HT012572568	1283875-5
990108283420206441	RPB107t102542	HT012675789	1425598-4
990177262390206441	RPB107t102543	HT016120320	2522776-2
990105320190206441	RPB107t102547	HT012379466	1014781-0
990104074150206441	RPB107t102548	HT012254862	725078-2
990181324920206441	RPB107t102554	HT016438226	
990177960750206441	RPB107t102559	HT016181240	
990107251250206441	RPB107t102586	HT012572572	1283880-9
990177059800206441	RPB107t102698	HT016100802	2519933-X
990180500010206441	RPB107t102699	HT016356469	2552335-1
990180613610206441	RPB107t102701	HT016367891	2554098-1
990179421790206441	RPB107t102702	HT016306291	2546476-0
990180821780206441	RPB107t102703	HT016388396	2554693-4
990180509100206441	RPB107t102704	HT016357378	2553376-9
990180832030206441	RPB107t102705	HT016389421	2555796-8
990180507210206441	RPB107t102706	HT016357189	2553180-3
990180829880206441	RPB107t102707	HT016389206	2555524-8
990180829890206441	RPB107t102708	HT016389207	2555525-X
990179054930206441	RPB107t102709	HT016288186	2543869-4
990177680870206441	RPB107t102710	HT016157097	2526975-6
990179073590206441	RPB107t102711	HT016290071	2543666-1
990179056450206441	RPB107t102712	HT016288338	2544157-7
990179056100206441	RPB107t102713	HT016288303	2544077-9
990179409940206441	RPB107t102714	HT016305106	2545310-5
990179410050206441	RPB107t102715	HT016305117	2545322-1
990154728230206441	RPB107t102716	HT014884562	2254962-6
990173326040206441	RPB107t102717	HT015817037	2474691-5
990180509800206441	RPB107t102718	HT016357448	2553452-X
990180240180206441	RPB107t102719	HT016330643	2549815-0
990180327880206441	RPB107t102720	HT016339086	2549880-0
990181503410206441	RPB107t102777	HT016456029	
990050823870206441	RPB107t102813	HT008600536	
990181446030206441	RPB107t102832	HT016450297	
990181170340206441	RPB107t102859	HT016423356	
990180820900206441	RPB107t102862	HT016388308	2554602-8
990180820980206441	RPB107t102863	HT016388316	2554610-7
990180820740206441	RPB107t102864	HT016388292	2554584-X
990173329800206441	RPB107t102865	HT015817413	2475236-8
990180821150206441	RPB107t102866	HT016388333	2554628-4
990180821110206441	RPB107t102867	HT016388329	2554624-7
990179409120206441	RPB107t102868	HT016305024	2545197-2
990179409260206441	RPB107t102869	HT016305038	2545211-3
990114171340206441	RPB107t102870	HT013090619	2051700-2
990104083090206441	RPB107t102871	HT012255756	726152-4
990114171320206441	RPB107t102872	HT013090617	2051698-8
990179409100206441	RPB107t102873	HT016305022	2545195-9
990180824020206441	RPB107t102875	HT016388620	2554982-0
990172166860206441	RPB107t102876	HT015774377	2468896-4
990180329790206441	RPB107t102877	HT016339277	2550085-5
990180426140206441	RPB107t102878	HT016349043	2551685-1
990133055740206441	RPB107t102879	HT014174828	2162068-4
990104074170206441	RPB107t102989	HT012254864	725080-0
990158968210206441	RPB107t102990	HT015188830	2364640-8
990181060280206441	RPB107t102991	HT016412347	2559696-2
990104080650206441	RPB107t102992	HT012255512	725867-7
990108445310206441	RPB107t102993	HT012691978	1445841-X
990181931400206441	RPB107t103026	HT016494538	
990103531620206441	RPB107t103087	HT012200609	521092-6
990103531500206441	RPB107t103088	HT012200597	521077-X
990106363470206441	RPB107t103089	HT012483794	1157338-7
990115136040206441	RPB107t103097	HT013187839	
990181055330206441	RPB107t103240	HT016411852	2559129-0
990173576510206441	RPB107t103241	HT015841501	2479186-6
990182319030206441	RPB107t103242	HT016532741	2574112-3
990182326860206441	RPB107t103243	HT016533524	2575032-X
990181713300206441	RPB107t103244	HT016474255	2567938-7
990181894310206441	RPB107t103245	HT016491070	2570054-6
990136110600206441	RPB107t103248	HT014395014	2190518-6
990113534410206441	RPB107t103249	HT013026542	2033442-4
990108384160206441	RPB107t103250	HT012685863	1437997-1
990104079540206441	RPB107t103251	HT012255401	725743-0
990104079530206441	RPB107t103252	HT012255400	725742-9
990181979100206441	RPB107t103253	HT016498660	2570474-6
990181979900206441	RPB107t103254	HT016498740	2570565-9
990181802430206441	RPB107t103255	HT016481864	2568393-7
990181527770206441	RPB107t103256	HT016456994	2564540-7
990181531790206441	RPB107t103267	HT016457396	2565013-0
990180832010206441	RPB107t103441	HT016389419	2555794-4
990105712800206441	RPB107t103536	HT012418727	1067966-2
990107978270206441	RPB107t103537	HT012645274	1386930-9
990180949050206441	RPB107t103543	HT016401175	2557576-4
990180837670206441	RPB107t103544	HT016389985	2556439-0
990181530790206441	RPB107t103545	HT016457296	2564895-0
990180847090206441	RPB107t103546	HT016390927	2557394-9
990173087860206441	RPB107t103547	HT015793128	2472011-2
990181531890206441	RPB107t103550	HT016457406	2565025-7
990181979340206441	RPB107t103551	HT016498684	2570508-8
990181528290206441	RPB107t103552	HT016457046	2564593-6
990181799560206441	RPB107t103553	HT016481577	2568014-6
990121945260206441	RPB107t103554	HT013874902	2129489-6
990181530930206441	RPB107t103555	HT016457310	2564910-3
990181712560206441	RPB107t103556	HT016474181	2567863-2
990181712660206441	RPB107t103557	HT016474191	2567874-7
990180500390206441	RPB107t103588	HT016356507	2552376-4
990166341750206441	RPB107t103589	HT015526679	2424379-6
990180499150206441	RPB107t103590	HT016356383	2552244-9
990180838430206441	RPB107t103591	HT016390061	2556518-7
990181056070206441	RPB107t103592	HT016411926	2559226-9
990165405180206441	RPB107t103593	HT015496529	2419042-1
990165019360206441	RPB107t103594	HT015459761	2413409-0
990180329670206441	RPB107t103601	HT016339265	2550073-9
990182291030206441	RPB107t103724	HT016529964	
990180873140206441	RPB107t103727	HT016393532	
990181021440206441	RPB107t103749	HT016408463	
990194160100206441	RPB107t103767	HT017502676	
990180330910206441	RPB107t103777	HT016339389	2550238-4
990180330930206441	RPB107t103778	HT016339391	2550240-2
990116948380206441	RPB107t103779	HT013370915	2080361-8
990175615590206441	RPB107t110059	HT015982608	2501504-7
990178857530206441	RPB107t110094	HT016268277	2541998-5
990175615030206441	RPB107t110095	HT015982552	2501441-9
990175615140206441	RPB107t110096	HT015982563	2501454-7
990180499200206441	RPB107t110097	HT016356388	2552249-8
990180499010206441	RPB107t110098	HT016356369	2552230-9
990182657730206441	RPB107t110104	HT016565166	
990156463750206441	RPB107t110116	HT015052606	2278799-9
990156741000206441	RPB107t110117	HT015059540	2279380-X
990108034470206441	RPB107t110144	HT012650894	1394010-7
990177123520206441	RPB107t110164	HT016107282	
990182952050206441	RPB107t110315	HT016594131	2580142-9
990104077790206441	RPB107t110316	HT012255226	725529-9
990104084870206441	RPB107t110318	HT012255934	726358-2
990104080590206441	RPB107t110319	HT012255506	725861-6
990181246340206441	RPB107t110320	HT016430962	2560971-3
990154203970206441	RPB107t110321	HT014832590	2248404-8
990167081090206441	RPB107t110322	HT015578673	2433018-8
990178856700206441	RPB107t110323	HT016268194	2541910-9
990133051210206441	RPB107t110324	HT014174375	2161581-0
990180829830206441	RPB107t110325	HT016389201	2555519-4
990054969500206441	RPB107t110326	HT006928899	344523-9
990054969510206441	RPB107t01019485	HT006928900	344524-0
990181245440206441	RPB107t110328	HT016430872	2560876-9
990181245390206441	RPB107t110329	HT016430867	2560871-X
990181056240206441	RPB107t110331	HT016411943	2559244-0
990181245200206441	RPB107t110332	HT016430848	2560852-6
990181055820206441	RPB107t110333	HT016411901	2559201-4
990180838410206441	RPB107t110334	HT016390059	2556516-3
990181978000206441	RPB107t110335	HT016498550	2570301-8
990182954900206441	RPB107t110338	HT016594416	2580477-7
990104080080206441	RPB107t110339	HT012255455	725802-1
990182517150206441	RPB107t110341	HT016552005	2576784-7
990176828540206441	RPB107t110342	HT016077253	2517021-1
990055260040206441	RPB107t110343	HT006962105	558472-3
990182952760206441	RPB107t110345	HT016594202	2580234-3
990182951970206441	RPB107t110346	HT016594123	2580133-8
990182954170206441	RPB107t110347	HT016594343	2580400-5
990178239780206441	RPB107t110376	HT016207170	2533497-9
990183256470206441	RPB107t110377	HT016623904	2584353-9
990182954390206441	RPB107t110378	HT016594365	2580425-X
990178239740206441	RPB107t110379	HT016207166	2533493-1
990179036600206441	RPB107t110644	HT016286324	
990105375440206441	RPB107t110653	HT012384991	1022143-8
990108541680206441	RPB107t110655	HT012701615	1458158-9
990108541690206441	RPB107t983005	HT012701616	1458159-0
990056571770206441	RPB107t110658	HT009129780	806124-5
990055802650206441	RPB107t110660	HT007026898	964863-X
990055802670206441	RPB107t110661	HT007026901	964866-5
990055791290206441	RPB107t110662	HT007025540	957703-8
990055822370206441	RPB107t110663	HT007029285	980969-7
990104076760206441	RPB107t110664	HT012255123	725391-6
990104076710206441	RPB107t110665	HT012255118	725381-3
990104077210206441	RPB107t110666	HT012255168	725451-9
990106498650206441	RPB107t110667	HT012497312	1174310-4
990104077440206441	RPB107t110671	HT012255191	725482-9
990056098520206441	RPB107t110679	HT007062002	1168996-1
990183162610206441	RPB107t110819	HT016614482	2583610-9
990183776860206441	RPB107t110863	HT016675158	
990183162920206441	RPB107t110864	HT016614513	2583643-2
990054837130206441	RPB107t110908	HT006911824	213931-5
990107382520206441	RPB107t110909	HT012585699	1305211-1
990107382230206441	RPB107t110910	HT012585670	1305176-3
990180498970206441	RPB107t110935	HT016356365	2552226-7
990183162840206441	RPB107t110936	HT016614505	2583635-3
990183042390206441	RPB107t110938	HT016603160	2580742-0
990183042730206441	RPB107t110939	HT016603194	2580776-6
990183157400206441	RPB107t110940	HT016613961	2583042-9
990178858120206441	RPB107t111051	HT016268336	2542058-6
990174190600206441	RPB107t111052	HT015902920	2489848-X
990178963540206441	RPB107t111053	HT016278952	2543243-6
990178963500206441	RPB107t111054	HT016278948	2543238-2
990178963520206441	RPB107t111055	HT016278950	2543241-2
990178963440206441	RPB107t111056	HT016278942	2543232-1
990106788580206441	RPB107t111068	HT012526305	1212585-4
990105991830206441	RPB107t111070	HT012446630	1108652-X
990163939690206441	RPB107t111071	HT015371124	2398330-9
990051187200206441	RPB107t111155	HT009161339	
990183049100206441	RPB107t111171	HT016603831	2581532-5
990054838430206441	RPB107t111172	HT006911983	214269-7
990180740590206441	RPB107t111378	HT016380242	
990184689420206441	RPB107t111447	HT016763218	
990184829270206441	RPB107t111514	HT016773748	2602537-1
990183619220206441	RPB107t111531	HT016659517	2588423-2
990184699870206441	RPB107t111532	HT016764285	2600867-1
990183830760206441	RPB107t111533	HT016680549	2590773-6
990184241000206441	RPB107t111534	HT016719062	2594509-9
990182854900206441	RPB107t111535	HT016584375	2579256-8
990104084780206441	RPB107t111536	HT012255925	726349-1
990186697450206441	RPB107t111555	HT016781965	2602720-3
990107228000206441	RPB107t111719	HT012570247	1280835-0
